Iteracion "Tiempo Infección" "Nodos infectados" "Ratio infectados" "Nodos Totales" pC pR
0 1713009545.09923 [20043242] 0.0012 82307 1.0 0
1 1.12778902053833 "[2004324, 20043242]" 0.0024 82307 1.0 0
2 2.578098773956299 "[2004324, 2004324, 20043242]" 0.0036 82307 1.0 0
3 4.687920093536377 "[2004324, 2004324, 2004324, 20043242]" 0.0049 82307 1.0 0
4 7.448390007019043 "[200432, 2004324, 2004324, 2004324, 20043242]" 0.0061 82307 1.0 0
5 10.948271036148071 "[200432, 200432, 2004324, 2004324, 2004324, 20043242]" 0.0073 82307 1.0 0
6 15.183517932891846 "[200432, 200432, 200432, 2004324, 2004324, 2004324, 20043242]" 0.0085 82307 1.0 0
7 20.84635090827942 "[2004, 200432, 200432, 200432, 2004324, 2004324, 2004324, 2004326, 2004328, 20043242]" 0.0121 82307 1.0 0
8 28.6875958442688 "[2004, 2004, 200432, 200432, 200432, 2004324, 2004326, 2004328, 2004324, 2004324, 2004326, 2004328, 20043242]" 0.0158 82307 1.0 0
9 32.16289710998535 "[2004, 2004, 2004, 200432, 200432, 200432, 2004324, 2004326, 2004328, 2004324, 2004324, 2004326, 2004328, 20043242]" 0.0158 82307 1.0 0
0 1713009580.49822 [2004318244244] 0.0012 82307 0.9 0
1 1.0516412258148193 "[2004318244244, 2004318244244]" 0.0024 82307 0.9 0
2 2.4172799587249756 "[200431824424, 2004318244244, 2004318244244]" 0.0036 82307 0.9 0
3 4.501192092895508 "[200431824424, 200431824424, 2004318244244, 2004318244244]" 0.0049 82307 0.9 0
4 7.253604888916016 "[200431824424, 200431824424, 200431824424, 2004318244244, 2004318244244]" 0.0061 82307 0.9 0
5 11.252517938613892 "[20043182442, 200431824424, 200431824424, 200431824424, 2004318244244, 2004318244244, 2004318244248]" 0.0085 82307 0.9 0
6 16.734863996505737 "[20043182442, 20043182442, 200431824424, 200431824424, 200431824424, 2004318244244, 2004318244244, 2004318244246, 2004318244248]" 0.0109 82307 0.9 0
7 23.72881007194519 "[20043182442, 20043182442, 20043182442, 200431824424, 200431824424, 200431824424, 2004318244244, 2004318244246, 2004318244248, 2004318244244, 2004318244246, 2004318244248]" 0.0146 82307 0.9 0
8 33.55438208580017 "[2004318244, 20043182442, 20043182442, 20043182442, 200431824424, 200431824424, 200431824424, 200431824426, 200431824428, 2004318244244, 2004318244246, 2004318244248, 2004318244244, 2004318244246, 2004318244248]" 0.0182 82307 0.9 0
9 45.66930890083313 "[2004318244, 2004318244, 20043182442, 20043182442, 20043182442, 200431824424, 200431824424, 200431824424, 200431824426, 200431824428, 2004318244244, 2004318244246, 2004318244248, 2004318244244, 2004318244246, 2004318244248]" 0.0194 82307 0.9 0
